"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.77104381170243e-07,0.69768911336049,0.285,0.22,0.00855421224672541,"4","AL499604.1"
3.51369763933041e-07,0.911454059005355,0.25,0.188,0.010846784612613,"4","PIM2"
5.90025721258935e-07,0.372707915078528,0.697,0.732,0.0182140940152633,"4","N4BP2L2"
6.12966341527601e-07,0.769332673018869,0.34,0.277,0.0189222709629571,"4","TNF"
6.7785677622211e-07,0.609406312279857,0.465,0.417,0.0209254386819765,"4","PHLDA1"
7.63958363640961e-07,0.624754739633167,0.306,0.24,0.0235833946855965,"4","AC044849.1"
7.93580530209847e-07,0.549607044385339,0.532,0.521,0.024497830967578,"4","XRN1"
8.46703119696993e-07,0.427091187238297,0.77,0.783,0.0261377253050462,"4","CCNH"
8.70539351342686e-07,0.549607852136453,0.459,0.423,0.0268735497759487,"4","KIF2A"
9.24786495866966e-07,0.353024427213046,0.855,0.856,0.0285481591274132,"4","NFKBIA"
9.69504524002789e-07,0.665125218858388,0.338,0.279,0.0299286046559661,"4","OCIAD2"
9.87254382431589e-07,0.597945078197551,0.303,0.234,0.0304765427856631,"4","CYFIP2"
1.00256645478322e-06,0.49994311583331,0.511,0.484,0.030949226459158,"4","RESF1"
1.00322872643811e-06,0.405509547108387,0.504,0.459,0.0309696707851444,"4","RUNX3"
1.07157421474622e-06,0.275207328519155,0.956,0.962,0.0330794960092157,"4","JUN"
1.0861119213648e-06,0.588726481292782,0.527,0.523,0.0335282750125312,"4","HLA-F"
1.17208185510945e-06,0.300711964346474,0.899,0.937,0.0361821668672287,"4","DNAJA1"
1.34789362607833e-06,0.727653888853215,0.448,0.423,0.0416094762370379,"4","LPIN2"
1.35700016650261e-06,0.719769863413966,0.303,0.24,0.0418905951399354,"4","ICAM3"
1.44564876727271e-06,0.592906608804523,0.537,0.528,0.0446271774457086,"4","OGT"
1.45260620007562e-06,0.478659425847965,0.708,0.753,0.0448419533963344,"4","KDM6A"
1.61736615616226e-06,0.397470398208279,0.673,0.707,0.0499280932407289,"4","MYH9"
1.98472039204904e-06,0.511465951477818,0.559,0.566,0.061268318502554,"4","IDS"
2.15680588069062e-06,0.402568304074903,0.697,0.669,0.0665805975369195,"4","S100A4"
2.37852117735779e-06,0.863460379454941,0.265,0.211,0.0734249487450349,"4","GALNT10"
2.79985666375185e-06,0.502140447067605,0.399,0.356,0.0864315752100195,"4","PRDX2"
3.16640355031903e-06,0.829852800165129,0.395,0.368,0.0977468775983483,"4","ZC3H7A"
3.39128204344866e-06,0.719095232882389,0.534,0.535,0.10468887668126,"4","NEK7"
4.41228771918111e-06,0.638785030578152,0.551,0.567,0.136207321891121,"4","STK24"
4.61537916481388e-06,0.648085912776936,0.261,0.201,0.142476754817804,"4","TCF7"
4.74186899495753e-06,0.36396224157849,0.406,0.32,0.146381495874339,"4","IKZF3"
4.99644515026937e-06,0.488086112497051,0.383,0.319,0.154240261788816,"4","AC079793.1"
5.1876814666776e-06,0.965652626588199,0.337,0.295,0.160143726876337,"4","GABPB1"
5.4045806904009e-06,0.565105371216518,0.475,0.447,0.166839405912676,"4","KMT2A"
5.62140059757572e-06,0.764762935330497,0.341,0.297,0.173532636447162,"4","SLC25A26"
6.03306093850775e-06,0.342194306964609,0.65,0.63,0.186240591171734,"4","BCL2"
6.26699393988267e-06,0.797178136653632,0.344,0.294,0.193462102924178,"4","PCED1B"
6.85323419844545e-06,0.262417088543993,0.666,0.651,0.211559339706011,"4","ANKRD44"
6.96323537773821e-06,0.325376417272731,0.666,0.669,0.214955076110778,"4","ESYT2"
7.97885045950608e-06,0.68334795281184,0.466,0.437,0.246307113684953,"4","CCND3"
9.00591190981026e-06,0.43082485507425,0.611,0.619,0.278012500655843,"4","GOLGB1"
9.3759580511682e-06,0.787211802331292,0.41,0.386,0.289435825039562,"4","MDFIC"
9.782344482158e-06,0.577067106214323,0.496,0.487,0.301980974164217,"4","CENPC"
1.05165315532315e-05,0.632443161004078,0.541,0.545,0.324645329048256,"4","ARID2"
1.05186530576101e-05,0.522699951534899,0.546,0.531,0.324710819888424,"4","IQGAP2"
1.06460881740235e-05,0.613143574563835,0.559,0.582,0.328644741932106,"4","RNF213"
1.19202140215795e-05,0.487717116780891,0.503,0.491,0.36797700684616,"4","CLASP1"
1.19206191133638e-05,0.757929477809666,0.397,0.369,0.367989512029541,"4","NT5C3A"
1.1994634028708e-05,0.526808877893587,0.49,0.476,0.370274352466215,"4","H1FX"
1.23288789190451e-05,0.342996008222512,0.77,0.805,0.380592492230923,"4","OSBPL8"
1.34420386157572e-05,0.719792534358212,0.413,0.381,0.414955732068424,"4","PVT1"
1.34701819427656e-05,0.592298187300465,0.298,0.245,0.415824516573173,"4","SAMD9"
1.43425566301906e-05,0.504509692793815,0.483,0.478,0.442754723173984,"4","LDHB"
1.44576367151761e-05,0.661218967960019,0.419,0.39,0.446307245397487,"4","UHRF2"
1.47646437446499e-05,0.711153424212131,0.399,0.378,0.455784552397342,"4","EVI2A"
1.48482926584272e-05,0.46888327136509,0.591,0.608,0.458366794365647,"4","NABP1"
1.59480563553738e-05,0.340286603688579,0.749,0.793,0.49231649969039,"4","SLC38A2"
1.60504385466977e-05,0.642312490704813,0.396,0.36,0.495477037936558,"4","RPS6KA5"
1.78065069249092e-05,0.508279092018742,0.556,0.564,0.549686868771947,"4","PCNX1"
1.96305398412894e-05,0.28531685048276,0.787,0.825,0.605994764900605,"4","NAP1L1"
2.02258936220358e-05,0.575094968190344,0.492,0.483,0.624373336112245,"4","N4BP1"
2.03285206935418e-05,0.659568664099083,0.469,0.464,0.627541433809637,"4","ITGA4"
2.1265090527645e-05,0.752262688518655,0.274,0.222,0.656453344588402,"4","ZNRF1"
2.20410307764502e-05,0.251047384451763,0.201,0.309,0.680406620069017,"4","HMBOX1"
2.44110026774075e-05,0.254543556206877,0.278,0.213,0.75356765265157,"4","CST7"
2.51222113664792e-05,0.431373293145834,0.617,0.658,0.775522664883212,"4","ARGLU1"
2.61962947510852e-05,0.558613993020353,0.501,0.487,0.808679618966001,"4","SMYD3"
2.77986841503353e-05,0.570822602636142,0.504,0.501,0.85814537972085,"4","EPS15"
2.84603434682159e-05,0.494897555258922,0.61,0.639,0.878570802863824,"4","BTG2"
3.03673951601982e-05,0.789902139822114,0.355,0.32,0.937441488595318,"4","ADD3"
3.05846428841048e-05,0.69311934945932,0.265,0.211,0.944147925832314,"4","DOCK9"
3.16921056118622e-05,0.288576004845457,0.718,0.795,0.978335300238185,"4","SKP1"
3.58509856855371e-05,0.462378401826153,0.507,0.495,1,"4","RICTOR"
3.69259048207587e-05,0.539809192094276,0.539,0.566,1,"4","PRPF4B"
4.35902056256169e-05,0.349432522102213,0.612,0.638,1,"4","PIP4K2A"
4.73178644474257e-05,0.549753997700807,0.426,0.396,1,"4","STIM2"
4.90822544674047e-05,0.441955687870527,0.371,0.328,1,"4","PSIP1"
5.05767858262554e-05,0.704397756396388,0.271,0.223,1,"4","RHOF"
6.33345158850758e-05,0.422447797200124,0.607,0.609,1,"4","TNFAIP8"
6.49657919761982e-05,0.51223091927564,0.51,0.512,1,"4","RASA2"
6.59201925436125e-05,0.834124063360856,0.284,0.243,1,"4","MXI1"
7.10297021900829e-05,0.276743729027907,0.782,0.789,1,"4","VMP1"
7.28590942552822e-05,0.357443481432927,0.879,0.901,1,"4","JUNB"
7.52662606290798e-05,0.460230275593479,0.537,0.549,1,"4","GMFG"
8.17805922072058e-05,0.546446767334629,0.466,0.459,1,"4","RAC2"
9.20192058222461e-05,0.473455270513056,0.597,0.64,1,"4","SH3KBP1"
9.73140547966983e-05,0.589715577678415,0.44,0.423,1,"4","PTGER4"
0.00010862985885931,0.331219497550228,0.678,0.72,1,"4","PPP1CB"
0.000110797680783662,0.359035385405823,0.508,0.475,1,"4","RFX3"
0.000121116685248043,0.383260355806379,0.638,0.685,1,"4","STAG1"
0.000122947311590301,0.681187991407096,0.553,0.595,1,"4","UBE2K"
0.000133403408370634,0.918384869512773,0.27,0.236,1,"4","WWP1"
0.000152359054723278,0.398466515840788,0.546,0.534,1,"4","AKT3"
0.000163664877142352,0.951665812724149,0.289,0.259,1,"4","YIPF5"
0.000180324652887766,0.509591019927621,0.406,0.387,1,"4","UBR1"
0.000188332606580156,0.589366109367504,0.594,0.648,1,"4","RYBP"
0.000213791648141006,0.258382280909662,0.215,0.317,1,"4","DECR1"
0.000213817594459601,0.621194768572378,0.364,0.334,1,"4","ARHGEF3"
0.000244535081032886,0.778871938060006,0.278,0.237,1,"4","AC008105.3"
0.000251702071492607,0.942384072504216,0.292,0.262,1,"4","MIB1"
0.000254846947963967,0.418131791603468,0.402,0.368,1,"4","PLAAT4"
0.000268108241363503,0.273307605195735,0.185,0.273,1,"4","SEPTIN11"
0.000268972516412618,1.12913651425336,0.253,0.224,1,"4","RHBDD2"
0.000281930512384453,0.447941884404898,0.357,0.308,1,"4","CCR7"
0.000291811084666369,0.659837306601974,0.362,0.356,1,"4","ABRACL"
0.000293161817485453,0.755974026763241,0.257,0.217,1,"4","XPC"
0.000299063287632415,0.62771644039589,0.27,0.228,1,"4","STK39"
0.000308737964717514,0.907658440771873,0.292,0.264,1,"4","STAT5A"
0.000310705377043611,0.852573449370795,0.277,0.244,1,"4","CHD3"
0.000318531993523999,0.305038532621195,0.615,0.612,1,"4","AHR"
0.000333989427079503,0.64724614416433,0.371,0.357,1,"4","CDKN1B"
0.000347582370048225,0.496130021372157,0.551,0.612,1,"4","PAIP2"
0.00036926204077131,0.617129465374267,0.393,0.379,1,"4","AC016831.5"
0.000410688932648696,0.251786425685388,0.194,0.283,1,"4","DCAF5"
0.00045607983813302,1.18360530709119,0.326,0.321,1,"4","CARD16"
0.00047838825256787,0.786427465660796,0.27,0.238,1,"4","SC5D"
0.000493383088792068,0.276966558318831,0.195,0.285,1,"4","SEL1L"
0.000501146268691153,0.856143037406932,0.265,0.225,1,"4","ADAM19"
0.000506400800981204,0.326589873992978,0.631,0.661,1,"4","RBPJ"
0.000518482006934095,0.52860074032637,0.593,0.629,1,"4","PMAIP1"
0.000519726542453573,0.2706830536177,0.699,0.756,1,"4","CCNI"
0.000525928171794617,0.341216831378816,0.61,0.656,1,"4","NOP53"
0.000587615912782731,0.353229522188343,0.735,0.748,1,"4","SLC2A3"
0.000689262150199577,0.662295923085071,0.41,0.412,1,"4","ZNRF2"
0.000732542414313112,0.360001354515238,0.64,0.641,1,"4","ID2"
0.000870983038449834,0.393863679925871,0.515,0.519,1,"4","CORO1A"
0.000904770087586737,0.39287692351975,0.478,0.462,1,"4","EPB41"
0.000919337407492571,0.267079840687412,0.278,0.389,1,"4","ITFG1"
0.000919883292715887,0.513111588915666,0.406,0.38,1,"4","PPP3CC"
0.000960474668209152,0.444171206149548,0.565,0.617,1,"4","UBE2D2"
0.00104478590352837,0.51493822643485,0.378,0.366,1,"4","ISCA1"
0.00104568778526117,0.829132575966549,0.301,0.273,1,"4","RSBN1"
0.00109664938750313,0.337067679493601,0.628,0.66,1,"4","KANSL1"
0.00114108698987132,0.699350238583972,0.282,0.254,1,"4","APOL6"
0.00114586358541511,0.264931934985425,0.18,0.261,1,"4","FAM192A"
0.00118289391229203,0.285493756202537,0.677,0.739,1,"4","SRSF11"
0.0013974446193588,0.754018571219678,0.263,0.237,1,"4","MSL3"
0.00157347272865699,0.412333492637519,0.676,0.741,1,"4","FOXN3"
0.00161679200996778,0.697178216514412,0.445,0.457,1,"4","TLK1"
0.00172033127855719,0.25359574715763,0.744,0.817,1,"4","FUS"
0.00182168948752571,0.256748685511487,0.178,0.255,1,"4","THAP9-AS1"
0.00184491594963844,0.715686419614518,0.347,0.337,1,"4","TNIP1"
0.00198904548083783,0.262491450052139,0.244,0.342,1,"4","TIPRL"
0.00210277723458,0.531673956227748,0.456,0.462,1,"4","KAT6B"
0.00211055473925644,0.81270476652393,0.403,0.421,1,"4","UGP2"
0.00217247384924928,0.25720455319599,0.708,0.743,1,"4","SNX9"
0.00228138688731309,0.489127226263924,0.513,0.536,1,"4","SMC5"
0.00232191554292503,0.279778865478615,0.73,0.808,1,"4","DDX3X"
0.00238598399739659,0.294629990039466,0.657,0.739,1,"4","CIRBP"
0.00240127576050075,0.386538304852457,0.622,0.667,1,"4","MKLN1"
0.00243340126757697,0.437302748082931,0.531,0.554,1,"4","TLE4"
0.0024563775409291,0.39519923174219,0.531,0.559,1,"4","DNAJC1"
0.00254848202990441,0.579778703945638,0.42,0.42,1,"4","HERPUD2"
0.00255791578347686,0.514796983025576,0.302,0.272,1,"4","TNRC6C"
0.00272235944335046,0.310462366804053,0.176,0.25,1,"4","UBP1"
0.002792052023017,0.353175583613095,0.649,0.711,1,"4","AMD1"
0.00291720487302621,0.284928351103096,0.278,0.377,1,"4","FILIP1L"
0.00296847999138883,0.307357492608752,0.219,0.309,1,"4","SPTLC1"
0.0029781740439937,0.647816818268821,0.253,0.221,1,"4","SFMBT1"
0.00299077503888578,0.667960592698952,0.358,0.354,1,"4","SMC4"
0.00316419163136573,0.44159570212735,0.48,0.512,1,"4","MIER1"
0.00352544457159317,0.698405345051145,0.267,0.243,1,"4","HMCES"
0.00359241452327715,0.262203258446957,0.26,0.35,1,"4","UBR3"
0.00360358578583632,0.36140320372873,0.544,0.569,1,"4","CYLD"
0.0039157794300801,0.251413868145334,0.275,0.375,1,"4","CFDP1"
0.00439148210972956,0.274653368539132,0.31,0.417,1,"4","SGMS1"
0.00442242707934957,0.430584845517532,0.522,0.571,1,"4","RELB"
0.00445263463704343,0.496082940745205,0.301,0.276,1,"4","PPM1K"
0.00449246188593719,0.257505165906535,0.208,0.287,1,"4","CCPG1"
0.00449884377078451,0.285697512903631,0.507,0.527,1,"4","IFITM2"
0.0045461052480443,0.555535353721279,0.364,0.36,1,"4","HBS1L"
0.00479467364352711,0.328619520524785,0.692,0.756,1,"4","SNHG5"
0.00483920965794748,0.296630948378751,0.218,0.3,1,"4","PAXBP1"
0.00487601812306078,0.519658974744504,0.306,0.288,1,"4","SLFN5"
0.00488031715661391,0.336488309836512,0.751,0.786,1,"4","CYTH1"
0.00529363035122017,0.567976227371622,0.441,0.462,1,"4","CHIC2"
0.00530122790458191,0.498657675502859,0.369,0.359,1,"4","LMBR1"
0.00536826537864321,0.681263193246675,0.322,0.302,1,"4","AC025164.1"
0.00573565309805471,0.602625224725682,0.423,0.444,1,"4","ARID4A"
0.0060800562043428,0.265002405583927,0.264,0.363,1,"4","NSRP1"
0.00608199065101911,0.336297029975928,0.604,0.669,1,"4","ATRX"
0.00614222725742786,0.461258767888372,0.497,0.523,1,"4","NCOA1"
0.00635354227351899,0.402034377816243,0.573,0.621,1,"4","UBR5"
0.00636136433430486,0.318776923467514,0.659,0.748,1,"4","UBE2B"
0.00643971047517976,0.912495401071512,0.261,0.243,1,"4","NAB1"
0.00651196356882771,0.51079599804877,0.267,0.36,1,"4","SESN1"
0.00652168219334933,0.772388269940989,0.268,0.246,1,"4","CTNNAL1"
0.00652206116932793,0.331587833346757,0.565,0.617,1,"4","PNN"
0.00667733747610718,0.447359454219673,0.542,0.607,1,"4","PAK2"
0.00690285264217976,0.488680901109038,0.452,0.465,1,"4","PPHLN1"
0.00715870791577155,0.280684526601506,0.302,0.409,1,"4","C17orf49"
0.00745165920847623,0.47792371629262,0.5,0.56,1,"4","EIF3J"
0.00755678630500776,0.82655244061845,0.301,0.294,1,"4","ZBTB38"
0.00769496201380273,0.418815901005311,0.494,0.512,1,"4","DIAPH1"
0.00868225102485854,0.661972060317737,0.367,0.365,1,"4","CSNK1G3"
0.00878384211544059,0.379284333669713,0.501,0.534,1,"4","SMARCA5"
0.0090455264009684,0.393933995643735,0.5,0.539,1,"4","TERF2IP"
0.00909308940536931,0.271371856171719,0.728,0.792,1,"4","ANKRD11"
0.00915926477331861,0.313641072645264,0.625,0.697,1,"4","CUL3"
0.00927359463519296,0.536935926554381,0.447,0.473,1,"4","HIPK1"
0.00932054087962164,0.787737951350213,0.329,0.332,1,"4","STARD7"
2.15888612992393e-176,2.4081730482138,0.636,0.206,6.66448148307518e-172,"5","FAAH2"
5.36597743850376e-151,2.00941857469083,0.477,0.116,1.65647723526611e-146,"5","CD28"
3.34365393488944e-150,1.42744414555928,0.829,0.331,1.03218596970037e-145,"5","CD2"
7.62485488466875e-145,1.37187906610669,0.862,0.402,2.35379270289724e-140,"5","BICDL1"
2.89865362074132e-143,2.14593920895658,0.466,0.121,8.94814372722846e-139,"5","TNFRSF4"
1.58779290226983e-142,1.63243306732938,0.637,0.208,4.90151668930696e-138,"5","ICOS"
2.61114981695279e-142,1.61943315768162,0.713,0.268,8.06061948493327e-138,"5","SPOCK2"
5.66544764468919e-135,1.1621504578267,0.962,0.61,1.74892368791555e-130,"5","FYN"
5.59311652167842e-134,1.44705791840967,0.85,0.437,1.72659507024213e-129,"5","RORA"
7.58777493379145e-133,2.50468851561898,0.522,0.172,2.34234612206142e-128,"5","TSHZ2"
3.13456906686519e-130,1.38364863771748,0.743,0.285,9.67641470941283e-126,"5","BCL11B"
5.79508662283675e-125,1.87593331308186,0.421,0.104,1.7889432404697e-120,"5","CTLA4"
1.26719356014429e-124,1.36868643561864,0.703,0.268,3.91182652016543e-120,"5","ITK"
1.27120089007596e-121,1.30338988167798,0.926,0.69,3.92419714766449e-117,"5","CNOT6L"
7.39462364415335e-115,1.5934980530586,0.647,0.26,2.28272031895014e-110,"5","INPP4B"
6.8626159645377e-114,1.33373551056402,0.714,0.292,2.11848954825279e-109,"5","CD247"
8.74800139544313e-113,1.32991511960108,0.821,0.445,2.70050803077329e-108,"5","IL7R"
7.77380653261586e-109,1.25961546939009,0.848,0.469,2.39977407661852e-104,"5","SYNE2"
1.02357066355334e-108,1.77412261448744,0.624,0.272,3.15976263838917e-104,"5","BATF"
3.57930408036061e-108,4.10355924643013,0.308,0.072,1.10493116960732e-103,"5","CXCL13"
1.58728664024877e-105,1.75155123774545,0.443,0.133,4.89995385844797e-101,"5","KLRB1"
2.24226172382943e-105,1.670639502258,0.536,0.188,6.92186194146144e-101,"5","ITM2A"
1.68287927018778e-102,1.13392470764069,0.701,0.281,5.19504830706967e-98,"5","CD3D"
9.30686436082374e-97,1.43108914185826,0.85,0.658,2.87302902818629e-92,"5","RNF19A"
1.83507434279771e-96,1.59098676804533,0.866,0.711,5.66487449621653e-92,"5","NR3C1"
2.92676895296072e-95,1.19264083650941,0.742,0.359,9.03493575778974e-91,"5","SKAP1"
4.67381734827372e-94,3.34262482632793,0.31,0.082,1.4428074154121e-89,"5","PTPN13"
8.6202575968738e-94,1.34434435159783,0.675,0.312,2.66107352015494e-89,"5","TRBC2"
1.02677082076328e-92,0.916826261886756,0.926,0.873,3.16964152369625e-88,"5","SARAF"
1.14388483454339e-92,1.72524731514603,0.413,0.126,3.53117248423544e-88,"5","TRAT1"
5.78385539923466e-91,1.14986017495062,0.758,0.384,1.78547616174374e-86,"5","IL32"
3.76271044238552e-90,1.21273302746958,0.631,0.252,1.16154871356441e-85,"5","CD3E"
1.76229347369381e-89,1.30778544050463,0.567,0.221,5.4401999532928e-85,"5","TRAC"
2.52488260139254e-88,1.79231738499688,0.427,0.145,7.79431259049877e-84,"5","TNFRSF18"
8.71576645332238e-87,1.5792615175007,0.679,0.365,2.69055710414062e-82,"5","TNIK"
6.86846281812037e-86,1.39378880547426,0.768,0.442,2.12029447195376e-81,"5","ZEB1"
2.90738747185595e-84,1.31460284360198,0.719,0.414,8.97510512561931e-80,"5","STAT5B"
4.95134814939818e-83,1.03154643775743,0.866,0.562,1.52848117371922e-78,"5","STAT4"
1.56525729291637e-81,1.03021089642703,0.777,0.425,4.83194926323283e-77,"5","ETS1"
3.54754802317311e-80,1.52359086832219,0.461,0.168,1.09512807475354e-75,"5","ZNF831"
4.99202765566132e-80,1.94446777546246,0.312,0.086,1.54103893730265e-75,"5","LEF1"
3.78362766269295e-78,1.33815701843532,0.494,0.185,1.16800585947331e-73,"5","CD6"
9.65931778864575e-78,1.50977425310493,0.544,0.234,2.98183140135494e-73,"5","TOX"
1.26301927271883e-76,1.58174001174151,0.662,0.404,3.89894049488304e-72,"5","PHACTR2"
8.71325583493844e-76,2.06259935870367,0.316,0.095,2.6897820762455e-71,"5","TOX2"
6.7789567889956e-74,0.943611851451134,0.889,0.726,2.09266396076294e-69,"5","PPP2R5C"
8.31801066118012e-74,1.5961080811883,0.408,0.143,2.5677698911063e-69,"5","TIGIT"
1.428376613296e-73,0.699428164943408,0.969,0.871,4.40939860524475e-69,"5","PTPRC"
1.79185300376011e-72,1.40446143750224,0.52,0.226,5.53145022260746e-68,"5","RORA-AS1"
2.10501975845809e-69,1.12056503374197,0.843,0.766,6.49819599436012e-65,"5","SOD1"
1.87891699903336e-68,1.20456850820227,0.784,0.539,5.80021677601599e-64,"5","FYB1"
1.31527586630353e-67,1.41034852885541,0.48,0.201,4.06025659927899e-63,"5","TRBC1"
3.02118663797434e-67,1.08076939129928,0.72,0.441,9.32640315142679e-63,"5","PDE3B"
3.34623433254219e-67,1.25141855334692,0.491,0.208,1.03298253845577e-62,"5","LINC01934"
6.54983137322053e-67,1.89102729449402,0.257,0.069,2.02193294491318e-62,"5","ST8SIA1"
5.66450711226517e-66,1.00648181035111,0.733,0.413,1.74863334555626e-61,"5","PBX4"
2.77830215139625e-64,1.02539796449161,0.848,0.734,8.57661874136022e-60,"5","STAT3"
8.24860392926252e-64,1.49565936598832,0.434,0.177,2.54634403296334e-59,"5","ZC3H12D"
8.42677775872744e-64,1.64167930988506,0.357,0.127,2.60134629411916e-59,"5","LAT"
1.19035229483791e-61,1.46487052209128,0.599,0.339,3.67461753416463e-57,"5","GLCCI1"
2.85102824263568e-60,1.80450045699588,0.251,0.071,8.80112418501635e-56,"5","CD5"
5.06219441804098e-60,2.33934023339152,0.321,0.119,1.56269941684925e-55,"5","ICA1"
2.27515350244675e-59,1.68379021425738,0.554,0.324,7.02339886205313e-55,"5","MAF"
2.31997412536769e-59,1.79295671593272,0.283,0.088,7.16176012501007e-55,"5","SH2D1A"
2.9856119835119e-59,0.73258125898268,0.835,0.573,9.21658419310123e-55,"5","PRKCH"
1.83769826363099e-58,0.812259152130736,0.873,0.658,5.67297453982886e-54,"5","RHOH"
1.9141080647355e-58,1.78021882597107,0.362,0.141,5.90885159583849e-54,"5","BTBD11"
3.40075223888934e-58,0.68455563537428,0.657,0.31,1.04981221614514e-53,"5","CD96"
8.935665789935e-58,1.05516054530687,0.494,0.214,2.75844002935293e-53,"5","CD7"
1.35814376537717e-57,1.3117519373787,0.692,0.491,4.19258980371933e-53,"5","IL6ST"
3.1315926391158e-57,1.70130783617465,0.255,0.076,9.66722647695048e-53,"5","TNFRSF25"
9.27096941473755e-57,1.29514675861215,0.681,0.476,2.86194825832948e-52,"5","ABCC1"
1.17266596362096e-56,1.64123024425712,0.276,0.086,3.62001982969791e-52,"5","AC010609.1"
1.35232150115042e-56,0.943981135189762,0.469,0.194,4.17461647405136e-52,"5","CD3G"
1.53055827193948e-55,0.674851749727029,0.972,0.952,4.72483338547719e-51,"5","BTG1"
2.95263270022811e-55,0.934175038093441,0.784,0.609,9.11477714560417e-51,"5","PDCD4"
5.05119273335457e-55,0.909362779562575,0.911,0.867,1.55930319678655e-50,"5","ANKRD12"
